organisationunitid,organisationunituid,name,level,uidlevel1,level1name,uidlevel2,level2name,uidlevel3,level3name,uidlevel4,level4name,uidlevel5,level5name,uidlevel6,level6name,uidlevel7,level7name,code
2164779,AwhxrzIH2VS,Apuce Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,oFPCsuCkamQ,Aromo Subcounty,AwhxrzIH2VS,Apuce Health Centre II,p.ug.DHIS2.aEgy9oXwPLF
41337729,iCfTtTU8cW3,Aromo Clinic and Maternity Home Clinic,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,oFPCsuCkamQ,Aromo Subcounty,iCfTtTU8cW3,Aromo Clinic and Maternity Home Clinic,
2164780,dP8hPN7Qn5c,Aromo Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,oFPCsuCkamQ,Aromo Subcounty,dP8hPN7Qn5c,Aromo Health Centre III,p.ug.DHIS2.SvBwj5ZrWMx
2166327,eLU38heUvvw,Walela Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,oFPCsuCkamQ,Aromo Subcounty,eLU38heUvvw,Walela Health Centre II,p.ug.DHIS2.a0KEPL0qPbZ
2161225,oFPCsuCkamQ,Aromo Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,oFPCsuCkamQ,Aromo Subcounty,,,p.ug.4.Aromo Subcounty
2168660,nC27V9nXWdb,Abunga Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,MG9zGpAt3Hf,Barr Subcounty,nC27V9nXWdb,Abunga Health Centre II,p.ug.DHIS2.bySgMOvuyJ2
2164848,NEmHqxfJBe0,Barr Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,MG9zGpAt3Hf,Barr Subcounty,NEmHqxfJBe0,Barr Health Centre III,p.ug.DHIS2.CpZY2oCsE5i
2166339,IlFq5COEQmA,Onywako Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,MG9zGpAt3Hf,Barr Subcounty,IlFq5COEQmA,Onywako Health Centre II,p.ug.DHIS2.OVzIKrDVLHO
2164389,MG9zGpAt3Hf,Barr Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,MG9zGpAt3Hf,Barr Subcounty,,,p.ug.4.Barr Subcounty
2165501,YMlGeBomYVS,AIC Lira Main Branch Clinic,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,ADsRBbUMWoh,Lira Central Division,YMlGeBomYVS,AIC Lira Main Branch Clinic,p.ug.DHIS2.b27exHAFNPv
2165499,ZtbBpbJUnwx,Lifeline Clinic Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,ADsRBbUMWoh,Lira Central Division,ZtbBpbJUnwx,Lifeline Clinic Health Centre II,p.ug.DHIS2.AVPv0zqyPrD
2165498,IRAf2VVjoB5,Lira Highway Clinic Health Centre II PHP,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,ADsRBbUMWoh,Lira Central Division,IRAf2VVjoB5,Lira Highway Clinic Health Centre II PHP,p.ug.DHIS2.cdZNdamUODG
2169719,ET9VHrtgcMz,Lira Medical Centre Ltd Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,ADsRBbUMWoh,Lira Central Division,ET9VHrtgcMz,Lira Medical Centre Ltd Health Centre III,p.ug.DHIS2.riFZJMWkiZR
2167087,IaJQgRWJrgw,Lira Municipality (LMC)Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,ADsRBbUMWoh,Lira Central Division,IaJQgRWJrgw,Lira Municipality (LMC)Health Centre II,p.ug.DHIS2.ezwvziar0eJ
2165497,oNNRfTQjblR,Marie stopes Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,ADsRBbUMWoh,Lira Central Division,oNNRfTQjblR,Marie stopes Health Centre II,p.ug.DHIS2.PtRs8sc4Ngf
2165500,znH5uLnIwTu,Next Clinic Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,ADsRBbUMWoh,Lira Central Division,znH5uLnIwTu,Next Clinic Health Centre II,p.ug.DHIS2.ZxWsdvxhgZp
2167086,MbkI983B6fv,PAG Mission Health Centre IV,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,ADsRBbUMWoh,Lira Central Division,MbkI983B6fv,PAG Mission Health Centre IV,p.ug.DHIS2.BTQIO9sgvpP
2169697,w5VFvUnpfGE,Poly Clinic Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,ADsRBbUMWoh,Lira Central Division,w5VFvUnpfGE,Poly Clinic Health Centre II,p.ug.DHIS2.eAyGchPOj8u
2170255,FOvdFBrnxRP,Q & J Clinic Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,ADsRBbUMWoh,Lira Central Division,FOvdFBrnxRP,Q & J Clinic Health Centre II,p.ug.DHIS2.adaEKqgk4SF
2161223,ADsRBbUMWoh,Lira Central Division,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,ADsRBbUMWoh,Lira Central Division,,,p.ug.4.Lira Central Division
2170282,uTzexpmD2rk,Amuca SDA Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,FetVc0FYpgb,Lira Subcounty,uTzexpmD2rk,Amuca SDA Health Centre III,p.ug.DHIS2.pNHDdE8BJt8
2169720,Ofd9esspzrd,Barapwo Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,FetVc0FYpgb,Lira Subcounty,Ofd9esspzrd,Barapwo Health Centre III,p.ug.DHIS2.amDpMeSgs3P
43991238,LOD4AgW6gP3,Lira University Hospital,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,FetVc0FYpgb,Lira Subcounty,LOD4AgW6gP3,Lira University Hospital,
2150461,FetVc0FYpgb,Lira Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,FetVc0FYpgb,Lira Subcounty,,,p.ug.4.Lira Subcounty
2167448,I3W8faZHgBx,Ngetta Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,CvKsF1OpKyd,Ngetta Subcounty,I3W8faZHgBx,Ngetta Health Centre III,p.ug.DHIS2.OjPZpAx86iC
2166054,CZa7EZvgVp3,Ongica Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,CvKsF1OpKyd,Ngetta Subcounty,CZa7EZvgVp3,Ongica Health Centre III,p.ug.DHIS2.aD1S6DBzHJV
2150453,CvKsF1OpKyd,Ngetta Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,CvKsF1OpKyd,Ngetta Subcounty,,,p.ug.4.Ngetta Subcounty
2169986,bAsNPx89fiT,Akangi Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,q7esQgLv262,Ogur Subcounty,bAsNPx89fiT,Akangi Health Centre II,p.ug.DHIS2.ApVyWDny4Sz
2167539,IRmw7fgKWZv,Ogur Health Centre IV,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,q7esQgLv262,Ogur Subcounty,IRmw7fgKWZv,Ogur Health Centre IV,p.ug.DHIS2.aRxadClWcFM
2166184,BhYJV5adHc3,Ogur Youth Information and Comm.Centre,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,q7esQgLv262,Ogur Subcounty,BhYJV5adHc3,Ogur Youth Information and Comm.Centre,p.ug.DHIS2.p9ELIhXnwzY
2150457,q7esQgLv262,Ogur Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,q7esQgLv262,Ogur Subcounty,,,p.ug.4.Ogur Subcounty
2166185,b5EZbW0DcHm,Aduku Road Maternity Home Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,cBKgjcsBS8E,Ojwina Division,b5EZbW0DcHm,Aduku Road Maternity Home Health Centre II,p.ug.DHIS2.FoJythstdxB
2167540,TWjkA1ZnZuQ,Barogole Domiciliary Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,cBKgjcsBS8E,Ojwina Division,TWjkA1ZnZuQ,Barogole Domiciliary Health Centre II,p.ug.DHIS2.aqG83JfJfY9
2166187,soXm0p2w3gO,Charis Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,cBKgjcsBS8E,Ojwina Division,soXm0p2w3gO,Charis Health Centre III,p.ug.DHIS2.Kc7UIYCljdS
2170709,NFncRSafSxT,Downtown Medical Centre Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,cBKgjcsBS8E,Ojwina Division,NFncRSafSxT,Downtown Medical Centre Health Centre II,p.ug.DHIS2.wvZjKQtykpw
2170004,HCvtEhwUha7,Good Samaritan Clinic Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,cBKgjcsBS8E,Ojwina Division,HCvtEhwUha7,Good Samaritan Clinic Health Centre II,p.ug.DHIS2.c9shD3dnyLK
2167541,wtUYlQWa0t5,Kakoge Maternity Home Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,cBKgjcsBS8E,Ojwina Division,wtUYlQWa0t5,Kakoge Maternity Home Health Centre II,p.ug.DHIS2.Mk0Q4aXUT6w
2167542,JujLLajQt4a,Lira Maternity Home Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,cBKgjcsBS8E,Ojwina Division,JujLLajQt4a,Lira Maternity Home Health Centre II,p.ug.DHIS2.wqmg1s9R0jI
2170386,anm9Fw2ioQ6,Megwa Nursing Care Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,cBKgjcsBS8E,Ojwina Division,anm9Fw2ioQ6,Megwa Nursing Care Health Centre II,p.ug.DHIS2.ca1Ail8Gqwp
43991280,LdDGrzA3hBd,Midtown Imaging Center HCII,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,cBKgjcsBS8E,Ojwina Division,LdDGrzA3hBd,Midtown Imaging Center HCII,
2166186,b0sYzQYviWR,Ober Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,cBKgjcsBS8E,Ojwina Division,b0sYzQYviWR,Ober Health Centre III,p.ug.DHIS2.hdrTrRDuwOU
43991452,vZGTjMTorQa,Victoria Medical Centre HCII,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,cBKgjcsBS8E,Ojwina Division,vZGTjMTorQa,Victoria Medical Centre HCII,
2150458,cBKgjcsBS8E,Ojwina Division,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,cBKgjcsBS8E,Ojwina Division,,,p.ug.4.Ojwina Division
2170025,sKbvzwLZwaO,Ayago Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,bG6dCkLNSRR,Railways Division,sKbvzwLZwaO,Ayago Health Centre III,p.ug.DHIS2.AXlKF4953Sh
2161380,bG6dCkLNSRR,Railways Division,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,bG6dCkLNSRR,Railways Division,,,p.ug.4.Railways Division
2150009,sVmb2FInHpI,Lira District,5,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,sVmb2FInHpI,Lira District,,,,,p.ug.3.Lira District
2164710,aRt63FAmriO,Alero Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,vd1oDNwAfsr,Nwoya District,rpgshi4Uevp,Alero Subcounty,aRt63FAmriO,Alero Health Centre III,p.ug.DHIS2.EPyMwPkmKPx
2164712,EbUqHUxl5I8,Good Sheperd Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,vd1oDNwAfsr,Nwoya District,rpgshi4Uevp,Alero Subcounty,EbUqHUxl5I8,Good Sheperd Health Centre II,p.ug.DHIS2.TF8Nekqc89W
2164721,YoUtFhAMAsy,Kinene Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,vd1oDNwAfsr,Nwoya District,rpgshi4Uevp,Alero Subcounty,YoUtFhAMAsy,Kinene Health Centre II,p.ug.DHIS2.JNWwJ6Lfgyd
2168650,xhJytFqpHs6,Langol Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,vd1oDNwAfsr,Nwoya District,rpgshi4Uevp,Alero Subcounty,xhJytFqpHs6,Langol Health Centre II,p.ug.DHIS2.w4z6Vt9nkBs
2164720,GIW3gfa9GZU,Lulyango Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,vd1oDNwAfsr,Nwoya District,rpgshi4Uevp,Alero Subcounty,GIW3gfa9GZU,Lulyango Health Centre II,p.ug.DHIS2.u5RZ36WcsNN
2164711,sF8QHF9IqzH,Panokrac Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,vd1oDNwAfsr,Nwoya District,rpgshi4Uevp,Alero Subcounty,sF8QHF9IqzH,Panokrac Health Centre II,p.ug.DHIS2.GHuhd5Ob0aS
2150641,rpgshi4Uevp,Alero Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,vd1oDNwAfsr,Nwoya District,rpgshi4Uevp,Alero Subcounty,,,p.ug.4.Alero Subcounty
2166325,uXdjHRhPfWe,Anaka HOSPITAL,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,vd1oDNwAfsr,Nwoya District,pM1CqhH06xE,Anaka Subcounty,uXdjHRhPfWe,Anaka HOSPITAL,p.ug.DHIS2.PgRLMNQdejC
41337830,VjTqddVpnzs,God`s Mercy Clinic-Anaka Clinic,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,vd1oDNwAfsr,Nwoya District,pM1CqhH06xE,Anaka Subcounty,VjTqddVpnzs,God`s Mercy Clinic-Anaka Clinic,
2170045,Nvt0kYERDND,St. Andrew Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,vd1oDNwAfsr,Nwoya District,pM1CqhH06xE,Anaka Subcounty,Nvt0kYERDND,St. Andrew Health Centre II,p.ug.DHIS2.XNgY6vmosgX
2171004,b6AVxhST1be,St. Francis Anaka Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,vd1oDNwAfsr,Nwoya District,pM1CqhH06xE,Anaka Subcounty,b6AVxhST1be,St. Francis Anaka Health Centre II,p.ug.DHIS2.Y6HWuEiOwo8
2164746,lx2nLpTJWVo,Todora Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,vd1oDNwAfsr,Nwoya District,pM1CqhH06xE,Anaka Subcounty,lx2nLpTJWVo,Todora Health Centre II,p.ug.DHIS2.Fx43OzTkOmx
2163047,pM1CqhH06xE,Anaka Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,vd1oDNwAfsr,Nwoya District,pM1CqhH06xE,Anaka Subcounty,,,p.ug.4.Anaka Subcounty
44142716,sEgA1EFlEFS,Anaka Town Council,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,vd1oDNwAfsr,Nwoya District,sEgA1EFlEFS,Anaka Town Council,,,p.ug.4.Anaka Town Council
2170237,pGuJBhnnnUO,Chobe safari lodge Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,vd1oDNwAfsr,Nwoya District,aZO4mXD1PJt,Koch-Goma Subcounty,pGuJBhnnnUO,Chobe safari lodge Health Centre II,p.ug.DHIS2.d9upGtVO7uQ
2169667,esQwUe7shY9,Coo-Rom Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,vd1oDNwAfsr,Nwoya District,aZO4mXD1PJt,Koch-Goma Subcounty,esQwUe7shY9,Coo-Rom Health Centre II,p.ug.DHIS2.rKGazd2JbUJ
2167015,c9eT4BkeymU,Koch Goma Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,vd1oDNwAfsr,Nwoya District,aZO4mXD1PJt,Koch-Goma Subcounty,c9eT4BkeymU,Koch Goma Health Centre III,p.ug.DHIS2.NdIteLoT2FC
2165392,yE0H46LOx1J,Koch Lii Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,vd1oDNwAfsr,Nwoya District,aZO4mXD1PJt,Koch-Goma Subcounty,yE0H46LOx1J,Koch Lii Health Centre II,p.ug.DHIS2.uG6WV4UKNaB
2150643,aZO4mXD1PJt,Koch-Goma Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,vd1oDNwAfsr,Nwoya District,aZO4mXD1PJt,Koch-Goma Subcounty,,,p.ug.4.Koch-Goma Subcounty
6234820,CmF2kPgeEEi,Nwoya Town Council,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,vd1oDNwAfsr,Nwoya District,CmF2kPgeEEi,Nwoya Town Council,,,p.ug.4.Nwoya Town Council
2167598,MlnaCTsUXWa,Aparanga Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,vd1oDNwAfsr,Nwoya District,ruwyMRWKMLy,Purongo Subcounty,MlnaCTsUXWa,Aparanga Health Centre II,p.ug.DHIS2.MT5KksXURUZ
2170018,byZgU8zdCgi,Latoro Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,vd1oDNwAfsr,Nwoya District,ruwyMRWKMLy,Purongo Subcounty,byZgU8zdCgi,Latoro Health Centre II,p.ug.DHIS2.u3JBwviodwN
2170874,d21sq2ol8mi,Paraa Health Centre II GOVT,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,vd1oDNwAfsr,Nwoya District,ruwyMRWKMLy,Purongo Subcounty,d21sq2ol8mi,Paraa Health Centre II GOVT,p.ug.DHIS2.VP7U4YcD16g
2166278,Qq77pqBKFKs,Paraa Safari Lodge Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,vd1oDNwAfsr,Nwoya District,ruwyMRWKMLy,Purongo Subcounty,Qq77pqBKFKs,Paraa Safari Lodge Health Centre II,p.ug.DHIS2.tvBHeHr19vb
2166279,TipcoqEZMOP,Purongo Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,vd1oDNwAfsr,Nwoya District,ruwyMRWKMLy,Purongo Subcounty,TipcoqEZMOP,Purongo Health Centre III,p.ug.DHIS2.fZ4QbeGxt8t
2166280,ba6VJYlfQ3c,Wiianaka Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,vd1oDNwAfsr,Nwoya District,ruwyMRWKMLy,Purongo Subcounty,ba6VJYlfQ3c,Wiianaka Health Centre II,p.ug.DHIS2.PaFDdt89chv
2150642,ruwyMRWKMLy,Purongo Subcounty,6,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,vd1oDNwAfsr,Nwoya District,ruwyMRWKMLy,Purongo Subcounty,,,p.ug.4.Purongo Subcounty
2148934,vd1oDNwAfsr,Nwoya District,5,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,vd1oDNwAfsr,Nwoya District,,,,,p.ug.3.Nwoya District
2164862,f8Wt7oFQ49b,Bobi Health Centre III,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,qToFRBvP3hw,Omoro District,UdOM3stcPQx,Bobi Subcounty,f8Wt7oFQ49b,Bobi Health Centre III,p.ug.DHIS2.bah36yY0P6q
2170559,QB75mswzzLT,Lela- Obaro Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,qToFRBvP3hw,Omoro District,UdOM3stcPQx,Bobi Subcounty,QB75mswzzLT,Lela- Obaro Health Centre II,p.ug.DHIS2.tbLOoJ5HpgT
2168680,S4TzlFSHpn0,Minakulu Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,qToFRBvP3hw,Omoro District,UdOM3stcPQx,Bobi Subcounty,S4TzlFSHpn0,Minakulu Health Centre II,p.ug.DHIS2.TDEdS0suFyQ
2164863,Wr5x6f4DKBw,Palenga Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,qToFRBvP3hw,Omoro District,UdOM3stcPQx,Bobi Subcounty,Wr5x6f4DKBw,Palenga Health Centre II,p.ug.DHIS2.xxukfjPreUj
2164875,V0hrnbIypxP,Te Kullu Health Centre II,7,ybg3MO3hcf4,Global,KSkooYTy8FB,Africa,FETQ6OmnsKB,Uganda,o6ubHRhxI6L,Mid Northern,qToFRBvP3hw,Omoro District,UdOM3stcPQx,Bobi Subcounty,V0hrnbIypxP,Te Kullu Health Centre II,p.ug.DHIS2.H3WUcWzPtWb
